EARN_MDN_5YR,DEBT_ALL_STGP_ANY_MDN,DEBT_ALL_STGP_EVAL_MDN,DEBT_ALL_STGP_ANY_MDN10YRPAY,DEBT_ALL_STGP_EVAL_MDN10YRPAY,CIPCODE,CIPDESC,CREDLEV,CREDDESC,INSTNM,IPEDSCOUNT2,CONTROL,ROI_EARNINGS_TO_DEBT,DEBT_TO_INCOME_RATIO,MONTHLY_PAYMENT_PCT,PAYBACK_YEARS,CREDENTIAL_LEVEL_NAME,CIP_2DIGIT,MAJOR_FIELD,ROI_CATEGORY,AFFORDABILITY
51977.0,25595.0,23000.0,271.0,244.0,5122,Public Health.,3,Bachelor's Degree,University of Arkansas,113.0,Public,2.0307481930064464,0.4924293437481963,6.256613502125939,0.4924293437481963,Bachelor Degree,51,Health Professions,Average (2-3),Very Affordable (<10%)
39208.0,6286.0,6163.0,67.0,65.0,5110,Clinical/Medical Laboratory Science/Research and Allied Professions.,1,Undergraduate Certificate or Diploma,Premiere Career College,26.0,"Private, for-profit",6.237352847597837,0.160324423587023,2.050601917975923,0.160324423587023,Undergraduate Certificate,51,Health Professions,Excellent (>5),Very Affordable (<10%)
103237.0,21875.0,20500.0,232.0,217.0,1409,Computer Engineering.,3,Bachelor's Degree,University of North Carolina at Charlotte,59.0,Public,4.719405714285714,0.2118910855604095,2.696707575772252,0.2118910855604095,Bachelor Degree,14,Engineering,Good (3-5),Very Affordable (<10%)
39648.0,15235.0,12998.0,162.0,138.0,4511,Sociology.,2,Associate's Degree,Oklahoma City Community College,47.0,Public,2.6024286183130947,0.3842564568200161,4.903147699757869,0.3842564568200161,Associate Degree,45,Social Sciences,Average (2-3),Very Affordable (<10%)
42827.0,29539.0,25000.0,313.0,265.0,1907,"Human Development, Family Studies, and Related Services.",3,Bachelor's Degree,Western Michigan University,69.0,Public,1.4498459663495715,0.6897284423377775,8.770168351740724,0.6897284423377775,Bachelor Degree,19,Other,Below Average (1-2),Very Affordable (<10%)
20434.0,8250.0,6333.0,87.0,67.0,1204,Cosmetology and Related Personal Grooming Services.,1,Undergraduate Certificate or Diploma,Michigan College of Beauty-Monroe,39.0,"Private, for-profit",2.476848484848485,0.4037388665948909,5.10913183909171,0.4037388665948909,Undergraduate Certificate,12,Other,Average (2-3),Very Affordable (<10%)
52127.0,26698.0,21500.0,283.0,228.0,2401,"Liberal Arts and Sciences, General Studies and Humanities.",3,Bachelor's Degree,Lewis-Clark State College,21.0,Public,1.9524683496891155,0.512172194831853,6.514857943100504,0.512172194831853,Bachelor Degree,24,Other,Below Average (1-2),Very Affordable (<10%)
108251.0,26917.0,26000.0,285.0,276.0,1110,Computer/Information Technology Administration and Management.,3,Bachelor's Degree,The Pennsylvania State University,380.0,Public,4.021659174499387,0.2486535921146224,3.159324163287176,0.2486535921146224,Bachelor Degree,11,Computer Science,Good (3-5),Very Affordable (<10%)
40323.0,23250.0,21531.0,246.0,228.0,4502,Anthropology.,3,Bachelor's Degree,Appalachian State University,55.0,Public,1.7343225806451612,0.5765940034223644,7.320883862807827,0.5765940034223644,Bachelor Degree,45,Social Sciences,Below Average (1-2),Very Affordable (<10%)
40766.0,27000.0,26050.0,286.0,276.0,3105,Health and Physical Education/Fitness.,3,Bachelor's Degree,Webber International University,18.0,"Private, nonprofit",1.5098518518518518,0.6623166364126969,8.41878035617917,0.6623166364126969,Bachelor Degree,31,Other,Below Average (1-2),Very Affordable (<10%)
31668.0,7125.0,7125.0,76.0,76.0,1110,Computer/Information Technology Administration and Management.,1,Undergraduate Certificate or Diploma,Southern Careers Institute-Pharr,22.0,"Private, for-profit",4.4446315789473685,0.2249905267146646,2.8798787419477074,0.2249905267146646,Undergraduate Certificate,11,Computer Science,Good (3-5),Very Affordable (<10%)
22913.0,15765.0,13000.0,167.0,138.0,1204,Cosmetology and Related Personal Grooming Services.,1,Undergraduate Certificate or Diploma,Empire Beauty School-Spring Lake Park,29.0,"Private, for-profit",1.4534094513162068,0.6880373587046654,8.746126652991752,0.6880373587046654,Undergraduate Certificate,12,Other,Below Average (1-2),Very Affordable (<10%)
77892.0,26923.0,24350.0,285.0,258.0,5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,John Carroll University,29.0,"Private, nonprofit",2.893139694684842,0.34564525240076,4.390694808195963,0.34564525240076,Bachelor Degree,52,Business,Average (2-3),Very Affordable (<10%)
35315.0,11511.0,9500.0,122.0,101.0,2401,"Liberal Arts and Sciences, General Studies and Humanities.",2,Associate's Degree,Washtenaw Community College,324.0,Public,3.0679350186777863,0.3259521449808863,4.145547217896079,0.3259521449808863,Associate Degree,24,Other,Good (3-5),Very Affordable (<10%)
23357.0,13038.0,11450.0,138.0,121.0,1204,Cosmetology and Related Personal Grooming Services.,1,Undergraduate Certificate or Diploma,Delta Technical College-Mississippi,57.0,"Private, for-profit",1.7914557447461268,0.5582052489617674,7.089951620499208,0.5582052489617674,Undergraduate Certificate,12,Other,Below Average (1-2),Very Affordable (<10%)
51398.0,27500.0,27000.0,292.0,286.0,4407,Social Work.,3,Bachelor's Degree,Clark Atlanta University,16.0,"Private, nonprofit",1.869018181818182,0.5350402739406203,6.817385890501576,0.5350402739406203,Bachelor Degree,44,Other,Below Average (1-2),Very Affordable (<10%)
81225.0,25000.0,20650.0,265.0,219.0,1101,"Computer and Information Sciences, General.",3,Bachelor's Degree,The College of Saint Scholastica,13.0,"Private, nonprofit",3.249,0.3077870113881194,3.91505078485688,0.3077870113881194,Bachelor Degree,11,Computer Science,Good (3-5),Very Affordable (<10%)
76845.0,20150.0,19500.0,214.0,207.0,2705,Statistics.,3,Bachelor's Degree,University of Connecticut,98.0,Public,3.813647642679901,0.2622161493916325,3.341791918797579,0.2622161493916325,Bachelor Degree,27,Mathematics,Good (3-5),Very Affordable (<10%)
32436.0,25849.0,22938.0,274.0,243.0,5107,Health and Medical Administrative Services.,2,Associate's Degree,Keiser University-Ft Lauderdale,380.0,"Private, nonprofit",1.2548261054586252,0.7969231717844371,10.136884942656309,0.7969231717844371,Associate Degree,51,Health Professions,Below Average (1-2),Affordable (10-15%)
50310.0,25715.0,25715.0,273.0,273.0,2301,"English Language and Literature, General.",3,Bachelor's Degree,St Olaf College,44.0,"Private, nonprofit",1.956445654287381,0.511130987875174,6.511627906976744,0.511130987875174,Bachelor Degree,23,English Language,Below Average (1-2),Very Affordable (<10%)
52375.0,20500.0,20038.0,217.0,212.0,2613,"Ecology, Evolution, Systematics, and Population Biology.",3,Bachelor's Degree,Stony Brook University,70.0,Public,2.554878048780488,0.3914081145584726,4.97183770883055,0.3914081145584726,Bachelor Degree,26,Biological Sciences,Average (2-3),Very Affordable (<10%)
57987.0,21937.0,19100.0,233.0,202.0,2601,"Biology, General.",3,Bachelor's Degree,Shepherd University,32.0,Public,2.6433422983999635,0.3783089313121907,4.821770396813078,0.3783089313121907,Bachelor Degree,26,Biological Sciences,Average (2-3),Very Affordable (<10%)
51371.0,25125.0,22500.0,266.0,239.0,3099,"Multi/Interdisciplinary Studies, Other.",3,Bachelor's Degree,Virginia Commonwealth University,276.0,Public,2.044616915422885,0.4890891748262638,6.213622471822624,0.4890891748262638,Bachelor Degree,30,Other,Average (2-3),Very Affordable (<10%)
132705.0,15500.0,15000.0,164.0,159.0,1107,Computer Science.,3,Bachelor's Degree,University of California-Irvine,822.0,Public,8.561612903225807,0.1168004219886213,1.4829885837006895,0.1168004219886213,Bachelor Degree,11,Computer Science,Excellent (>5),Very Affordable (<10%)
41856.0,3700.0,3385.0,39.0,36.0,4805,Precision Metal Working.,1,Undergraduate Certificate or Diploma,Lynnes Welding Training-Bismarck,31.0,"Private, for-profit",11.312432432432432,0.0883983180428134,1.118119266055046,0.0883983180428134,Undergraduate Certificate,48,Other,Excellent (>5),Very Affordable (<10%)
68301.0,25000.0,22718.0,265.0,241.0,2602,"Biochemistry, Biophysics and Molecular Biology.",3,Bachelor's Degree,Texas Tech University,58.0,Public,2.73204,0.3660268517298429,4.655861554003602,0.3660268517298429,Bachelor Degree,26,Biological Sciences,Average (2-3),Very Affordable (<10%)
58157.0,22125.0,21000.0,235.0,223.0,2601,"Biology, General.",3,Bachelor's Degree,University of North Carolina Wilmington,193.0,Public,2.628564971751413,0.38043571711058,4.848943377409426,0.38043571711058,Bachelor Degree,26,Biological Sciences,Average (2-3),Very Affordable (<10%)
47438.0,11515.0,11000.0,122.0,117.0,4301,Criminal Justice and Corrections.,2,Associate's Degree,Dutchess Community College,69.0,Public,4.119669995657838,0.2427378894557106,3.0861334794890176,0.2427378894557106,Associate Degree,43,Other,Good (3-5),Very Affordable (<10%)
45171.0,13000.0,13250.0,138.0,140.0,3099,"Multi/Interdisciplinary Studies, Other.",2,Associate's Degree,Brookdale Community College,77.0,Public,3.474692307692308,0.2877952668747648,3.6660689380354654,0.2877952668747648,Associate Degree,30,Other,Good (3-5),Very Affordable (<10%)
32645.0,6519.0,6519.0,69.0,69.0,4706,Vehicle Maintenance and Repair Technologies.,1,Undergraduate Certificate or Diploma,American Advanced Technicians Institute,17.0,"Private, for-profit",5.007669888019635,0.1996936743758615,2.5363761678664423,0.1996936743758615,Undergraduate Certificate,47,Other,Excellent (>5),Very Affordable (<10%)
98555.0,14000.0,13850.0,148.0,147.0,4506,Economics.,3,Bachelor's Degree,University of Southern California,221.0,"Private, nonprofit",7.039642857142857,0.1420526609507381,1.8020394703465072,0.1420526609507381,Bachelor Degree,45,Social Sciences,Excellent (>5),Very Affordable (<10%)
73011.0,27000.0,27000.0,286.0,286.0,5203,Accounting and Related Services.,3,Bachelor's Degree,Manchester University,18.0,"Private, nonprofit",2.704111111111111,0.3698072893125693,4.700661544150881,0.3698072893125693,Bachelor Degree,52,Business,Average (2-3),Very Affordable (<10%)
91485.0,10262.0,5500.0,109.0,58.0,4603,Electrical and Power Transmission Installers.,2,Associate's Degree,Ivy Tech Community College,281.0,Public,8.914928863769246,0.1121713942176313,1.4297425807509427,0.1121713942176313,Associate Degree,46,Other,Excellent (>5),Very Affordable (<10%)
58189.0,23375.0,21911.0,248.0,232.0,2601,"Biology, General.",3,Bachelor's Degree,University of Southern Indiana,46.0,Public,2.489368983957219,0.401708226640774,5.114368695114197,0.401708226640774,Bachelor Degree,26,Biological Sciences,Average (2-3),Very Affordable (<10%)
35858.0,29552.0,28361.0,313.0,301.0,4201,"Psychology, General.",3,Bachelor's Degree,Carlow University,11.0,"Private, nonprofit",1.2133865728207904,0.8241396620001116,10.474650008366334,0.8241396620001116,Bachelor Degree,42,Psychology,Below Average (1-2),Affordable (10-15%)
42475.0,15338.0,11000.0,163.0,117.0,2401,"Liberal Arts and Sciences, General Studies and Humanities.",2,Associate's Degree,Cincinnati State Technical and Community College,136.0,Public,2.769265875603077,0.3611065332548558,4.605061801059446,0.3611065332548558,Associate Degree,24,Other,Average (2-3),Very Affordable (<10%)
37969.0,26500.0,25900.0,281.0,275.0,4510,Political Science and Government.,3,Bachelor's Degree,University of North Carolina at Pembroke,24.0,Public,1.4327924528301887,0.6979377913561063,8.880929179067133,0.6979377913561063,Bachelor Degree,45,Social Sciences,Below Average (1-2),Very Affordable (<10%)
123885.0,20800.0,19420.0,221.0,206.0,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,University of California-Los Angeles,48.0,Public,5.956009615384615,0.1678976470113411,2.1406949993946,0.1678976470113411,Bachelor Degree,51,Health Professions,Excellent (>5),Very Affordable (<10%)
43583.0,25154.0,22000.0,267.0,233.0,306,Wildlife and Wildlands Science and Management.,3,Bachelor's Degree,University of Georgia,52.0,Public,1.7326468951260237,0.5771516416951563,7.3514902599637475,0.5771516416951563,Bachelor Degree,30,Other,Below Average (1-2),Very Affordable (<10%)
64390.0,17500.0,17500.0,186.0,186.0,2401,"Liberal Arts and Sciences, General Studies and Humanities.",3,Bachelor's Degree,California Polytechnic State University-San Luis Obispo,123.0,Public,3.6794285714285713,0.2717813325050474,3.4663767665786613,0.2717813325050474,Bachelor Degree,24,Other,Good (3-5),Very Affordable (<10%)
26073.0,12500.0,9835.0,133.0,104.0,1204,Cosmetology and Related Personal Grooming Services.,1,Undergraduate Certificate or Diploma,The Salon Professional Academy,45.0,"Private, for-profit",2.08584,0.4794231580562267,6.121274882061903,0.4794231580562267,Undergraduate Certificate,12,Other,Average (2-3),Very Affordable (<10%)
40617.0,28794.0,27044.0,305.0,287.0,907,"Radio, Television, and Digital Communication.",3,Bachelor's Degree,Western Kentucky University,16.0,Public,1.4106063763284018,0.7089149863357708,9.011005244109608,0.7089149863357708,Bachelor Degree,90,Other,Below Average (1-2),Very Affordable (<10%)
44672.0,12000.0,11000.0,127.0,117.0,302,Natural Resources Management and Policy.,2,Associate's Degree,Hocking College,43.0,Public,3.7226666666666666,0.2686246418338109,3.4115329512893986,0.2686246418338109,Associate Degree,30,Other,Good (3-5),Very Affordable (<10%)
70548.0,21992.0,20500.0,233.0,217.0,4901,Air Transportation.,3,Bachelor's Degree,Middle Tennessee State University,142.0,Public,3.207893779556202,0.3117310200147417,3.963259057662868,0.3117310200147417,Bachelor Degree,49,Other,Good (3-5),Very Affordable (<10%)
72691.0,22576.0,21500.0,239.0,228.0,4510,Political Science and Government.,3,Bachelor's Degree,Michigan State University,141.0,Public,3.219835223245925,0.3105748992309914,3.94546780206628,0.3105748992309914,Bachelor Degree,45,Social Sciences,Good (3-5),Very Affordable (<10%)
78604.0,27000.0,27000.0,286.0,286.0,1108,Computer Software and Media Applications.,3,Bachelor's Degree,Champlain College,46.0,"Private, nonprofit",2.911259259259259,0.3434939697725306,4.366190015775278,0.3434939697725306,Bachelor Degree,11,Computer Science,Average (2-3),Very Affordable (<10%)
99864.0,27008.0,19287.0,286.0,204.0,1107,Computer Science.,3,Bachelor's Degree,Metropolitan State University,79.0,Public,3.6975710900473935,0.2704478090202675,3.436673876472001,0.2704478090202675,Bachelor Degree,11,Computer Science,Good (3-5),Very Affordable (<10%)
42393.0,21750.0,13730.0,231.0,146.0,4201,"Psychology, General.",3,Bachelor's Degree,University of the Cumberlands,87.0,"Private, nonprofit",1.949103448275862,0.5130564008208902,6.538815370462105,0.5130564008208902,Bachelor Degree,42,Psychology,Below Average (1-2),Very Affordable (<10%)
34098.0,11422.0,9500.0,121.0,101.0,2401,"Liberal Arts and Sciences, General Studies and Humanities.",2,Associate's Degree,Northwestern Michigan College,419.0,Public,2.9852915426370163,0.3349756583963869,4.2583142706317085,0.3349756583963869,Associate Degree,24,Other,Average (2-3),Very Affordable (<10%)
49601.0,12567.0,11357.0,133.0,120.0,1101,"Computer and Information Sciences, General.",2,Associate's Degree,Ivy Tech Community College,267.0,Public,3.9469244847616776,0.2533618273825124,3.2176770629624403,0.2533618273825124,Associate Degree,11,Computer Science,Good (3-5),Very Affordable (<10%)
50119.0,27000.0,24792.0,286.0,263.0,5131,Dietetics and Clinical Nutrition Services.,3,Bachelor's Degree,Kent State University at Kent,19.0,Public,1.8562592592592595,0.5387178515133981,6.847702468125862,0.5387178515133981,Bachelor Degree,51,Health Professions,Below Average (1-2),Very Affordable (<10%)
57028.0,18516.0,13243.0,196.0,140.0,5203,Accounting and Related Services.,2,Associate's Degree,Cincinnati State Technical and Community College,22.0,Public,3.079930870598401,0.3246826120502209,4.124289822543313,0.3246826120502209,Associate Degree,52,Business,Good (3-5),Very Affordable (<10%)
33394.0,23814.0,24500.0,252.0,260.0,5004,Design and Applied Arts.,2,Associate's Degree,Interior Designers Institute,38.0,"Private, for-profit",1.4022843705383388,0.7131221177457028,9.055518955500988,0.7131221177457028,Associate Degree,50,Visual Arts,Below Average (1-2),Very Affordable (<10%)
83303.0,18097.0,,192.0,,4301,Criminal Justice and Corrections.,1,Undergraduate Certificate or Diploma,Community College of Baltimore County,598.0,Public,4.603138641763828,0.2172430764798386,2.7658067536583317,0.2172430764798386,Undergraduate Certificate,43,Other,Good (3-5),Very Affordable (<10%)
21932.0,27000.0,26000.0,286.0,276.0,5003,Dance.,3,Bachelor's Degree,SUNY at Purchase College,20.0,Public,0.8122962962962963,1.2310778770745945,15.64836768192595,1.2310778770745945,Bachelor Degree,50,Visual Arts,Low ROI (<1),Moderate (15-20%)
73474.0,19839.0,19839.0,210.0,210.0,5004,Design and Applied Arts.,3,Bachelor's Degree,University of Florida,56.0,Public,3.7035132819194514,0.2700138824618232,3.4297846857391736,0.2700138824618232,Bachelor Degree,50,Visual Arts,Good (3-5),Very Affordable (<10%)
82275.0,25250.0,24601.0,268.0,261.0,5211,International Business.,3,Bachelor's Degree,The University of Tampa,99.0,"Private, nonprofit",3.258415841584158,0.3068975995138255,3.908842297174111,0.3068975995138255,Bachelor Degree,52,Business,Good (3-5),Very Affordable (<10%)
95941.0,19000.0,18423.0,201.0,195.0,4506,Economics.,3,Bachelor's Degree,University of Virginia-Main Campus,509.0,Public,5.049526315789474,0.198038377752994,2.5140450902116926,0.198038377752994,Bachelor Degree,45,Social Sciences,Excellent (>5),Very Affordable (<10%)
